,bleu,hypo,ref
110,0.09414950709136989,"['The', 'image', 'features', 'a', 'close', 'up', 'of', 'a', 'tiger', 's', 'face', 'showcasing', 'its', 'distinctive', 'features', 'The', 'tiger', 's', 'eyes', 'are', 'wide', 'open', 'and', 'its', 'whiskers', 'are', 'clearly', 'visible', 'The', 'tiger', 's', 'face', 'is', 'painted', 'in', 'a', 'vibrant', 'and', 'colorful', 'style', 'making', 'it', 'stand', 'out', 'as', 'a', 'unique', 'and', 'eye', 'catching', 'design', 'The', 'tiger', 's', 'face', 'is', 'the', 'main', 'focus', 'of', 'the', 'image', 'and', 'it', 'is', 'displayed', 'prominently', 'in', 'the', 'foreground', 's']","[['The', 'image', 'displays', 'a', 'phone', 'case', 'with', 'a', 'printed', 'image', 'on', 'it', 'The', 'printed', 'image', 'is', 'an', 'artistic', 'colorful', 'rendition', 'of', 'a', 'tiger', 's', 'face', 'and', 'upper', 'body', 'The', 'tiger', 'is', 'depicted', 'with', 'a', 'variety', 'of', 'brushstrokes', 'and', 'colors', 'creating', 'an', 'impressionistic', 'or', 'expressionistic', 'style', 'The', 'tiger', 's', 'eyes', 'are', 'centered', 'and', 'looking', 'forward', 'with', 'orange', 'white', 'black', 'and', 'blue', 'hues', 'dominating', 'the', 'palette', 'The', 'phone', 'case', 'appears', 'to', 'be', 'designed', 'for', 'a', 'specific', 'model', 'with', 'cutouts', 'for', 'the', 'phone', 's', 'camera', 'and', 'flash', 'at', 'the', 'top', 'The', 'background', 'of', 'the', 'image', 'is', 'plain', 'white', 'emphasizing', 'the', 'phone', 'case', 'and', 'the', 'artwork', 'on', 'it']]"
111,6.229661008186214e-155,"['The', 'image', 'features', 'a', 'beautiful', 'mountain', 'landscape', 'with', 'a', 'mix', 'of', 'red', 'and', 'green', 'hues', 'The', 'mountains', 'are', 'covered', 'in', 'lush', 'greenery', 'creating', 'a', 'picturesque', 'scene', 'The', 'terrain', 'is', 'characterized', 'by', 'a', 'combination', 'of', 'rocky', 'cliffs', 'hills', 'and', 'valleys', 'with', 'some', 'areas', 'appearing', 'to', 'be', 'barren', 'In', 'the', 'foreground', 'there', 'is', 'a', 'large', 'rock', 'formation', 'that', 'stands', 'out', 'against', 'the', 'backdrop', 'of', 'the', 'mountains', 'The', 'scene', 'is', 'further', 'enhanced', 'by', 'the', 'presence', 'of', 'a', 'few', 'trees', 'scattered', 'throughout', 'the', 'landscape', 'adding', 'to', 'the', 'natural', 'beauty', 'of', 'the', 'area', 's']","[['The', 'image', 'is', 'a', 'landscape', 'photograph', 'showcasing', 'a', 'rugged', 'terrain', 'with', 'distinctive', 'red', 'rock', 'formations', 'The', 'geological', 'structures', 'appear', 'to', 'be', 'large', 'and', 'layered', 'indicative', 'of', 'sedimentary', 'rock', 'that', 'has', 'been', 'eroded', 'over', 'time', 'to', 'create', 'the', 'various', 'shapes', 'and', 'plateaus', 'Vegetation', 'is', 'visible', 'throughout', 'the', 'scene', 'with', 'green', 'shrubs', 'and', 'trees', 'dotting', 'the', 'landscape', 'and', 'providing', 'a', 'contrast', 'to', 'the', 'red', 'rocks', 'The', 'sky', 'above', 'is', 'partly', 'cloudy', 'with', 'blue', 'sky', 'peeking', 'through', 'suggesting', 'that', 'it', 'is', 'daylight', 'The', 'style', 'of', 'the', 'image', 'is', 'realistic', 'capturing', 'the', 'vivid', 'colors', 'and', 'textures', 'of', 'the', 'environment']]"
112,0.04169111305506686,"['The', 'image', 'features', 'a', 'pink', 'background', 'with', 'a', 'poem', 'titled', 'Punch', 'in', 'the', 'Face', 'Poetry', 'written', 'on', 'it', 'The', 'poem', 'is', 'about', 'rape', 'culture', 'and', 'how', 'it', 'makes', 'women', 'feel', 'The', 'text', 'is', 'written', 'in', 'a', 'bold', 'and', 'large', 'font', 'making', 'it', 'the', 'main', 'focus', 'of', 'the', 'image', 's']","[['The', 'image', 'is', 'a', 'plain', 'square', 'graphic', 'with', 'a', 'solid', 'light', 'brown', 'background', 'Centered', 'in', 'the', 'image', 'is', 'text', 'displayed', 'in', 'a', 'simple', 'sans', 'serif', 'font', 'The', 'text', 'is', 'broken', 'into', 'phrases', 'with', 'varying', 'font', 'sizes', 'The', 'largest', 'text', 'at', 'the', 'top', 'reads', 'Punch', 'in', 'the', 'Face', 'Poetry', 'Below', 'in', 'smaller', 'font', 'is', 'a', 'phrase', 'enclosed', 'in', 'quotes', 'this', 'is', 'how', 'rape', 'culture', 'feels', 'and', 'at', 'the', 'bottom', 'the', 'text', 'reads', 'burrito', 'prince', 'burrito', 'princess', 'in', 'even', 'smaller', 'font', 'The', 'website', 'address', 'poetry', 'newgreyhair', 'com', 'is', 'present', 'at', 'the', 'top', 'of', 'the', 'image', 'in', 'small', 'unobtrusive', 'text', 'The', 'overall', 'style', 'of', 'the', 'graphic', 'is', 'minimalistic', 'focusing', 'entirely', 'on', 'the', 'text', 'without', 'additional', 'imagery', 'or', 'decoration']]"
113,0.0504909492596571,"['The', 'image', 'features', 'a', 'group', 'of', 'people', 'standing', 'on', 'a', 'beach', 'with', 'a', 'large', 'blue', 'dragon', 'or', 'dinosaur', 'in', 'the', 'background', 'The', 'dragon', 'appears', 'to', 'be', 'the', 'main', 'focus', 'of', 'the', 'scene', 'as', 'it', 'is', 'significantly', 'larger', 'than', 'the', 'people', 'The', 'people', 'are', 'scattered', 'around', 'the', 'beach', 'with', 'some', 'standing', 'closer', 'to', 'the', 'dragon', 'and', 'others', 'further', 'away', 'There', 'are', 'at', 'least', '12', 'people', 'visible', 'in', 'the', 'scene', 'with', 'some', 'of', 'them', 'holding', 'weapons', 'such', 'as', 'swords', 'and', 'spears', 'The', 'weapons', 'are', 'positioned', 'in', 'various', 'ways', 'with', 'some', 'held', 'horizontally', 'and', 'others', 'vertically', 'The', 'overall', 'atmosphere', 'of', 'the', 'image', 'suggests', 'a', 'sense', 'of', 'adventure', 'and', 'excitement', 'as', 'the', 'people', 'interact', 'with', 'the', 'majestic', 'dragon', 's']","[['The', 'image', 'is', 'a', 'digital', 'illustration', 'or', 'computer', 'generated', 'rendering', 'featuring', 'a', 'fantasy', 'or', 'science', 'fiction', 'theme', 'It', 'depicts', 'a', 'large', 'blue', 'dragon', 'with', 'wings', 'outstretched', 'multiple', 'horns', 'and', 'sharp', 'teeth', 'The', 'dragon', 'is', 'standing', 'on', 'a', 'wooden', 'platform', 'which', 'resembles', 'a', 'dock', 'or', 'bridge', 'and', 'there', 'is', 'a', 'dynamic', 'sense', 'of', 'movement', 'as', 'if', 'the', 'creature', 'is', 'either', 'landing', 'or', 'about', 'to', 'take', 'off', 'In', 'front', 'of', 'the', 'dragon', 'there', 'are', 'several', 'armored', 'humanoid', 'figures', 'with', 'a', 'menacing', 'appearance', 'they', 'are', 'likely', 'soldiers', 'or', 'warriors', 'Some', 'of', 'these', 'figures', 'are', 'raising', 'their', 'weapons', 'and', 'they', 'all', 'seem', 'poised', 'for', 'battle', 'The', 'figures', 'are', 'wearing', 'fantasy', 'style', 'armor', 'and', 'carry', 'various', 'types', 'of', 'swords', 'and', 'shields', 'The', 'sky', 'in', 'the', 'background', 'is', 'filled', 'with', 'dramatic', 'clouds', 'suggesting', 'an', 'outdoor', 'setting', 'with', 'a', 'tense', 'atmosphere', 'The', 'overall', 'style', 'of', 'the', 'image', 'is', 'highly', 'detailed', 'and', 'reminiscent', 'of', 'artwork', 'found', 'in', 'video', 'games', 'or', 'fantasy', 'themed', 'media']]"
114,0.0640889413572216,"['The', 'image', 'is', 'a', 'black', 'and', 'white', 'poster', 'with', 'a', 'question', 'written', 'in', 'a', 'foreign', 'language', 'The', 'question', 'is', 'Hvordan', 'kan', 'vi', 'gøre', 'det', 'which', 'translates', 'to', 'How', 'can', 'we', 'do', 'it', 'The', 'poster', 'is', 'divided', 'into', 'four', 'sections', 'each', 'containing', 'a', 'list', 'of', 'items', 'The', 'first', 'section', 'lists', 'Identifiser', 'en', 'vision', 'for', 'gruppa', 'Identify', 'a', 'vision', 'for', 'the', 'group', 'Arbide', 'med', 'mentale', 'model', 'Work', 'with', 'mental', 'models', 'and', 'Kognitivt', 'konflikt', 'Cognitive', 'conflict', 'The', 'second', 'section', 'lists', 'Feedback', 'Ledelse', 'vs', 'administration', 'Leadership', 'vs', 'administration', 'Mindsets', 'Mindsets', 'and', 'Tenkerferdigheter', 'Thinking', 'abilities', 'The', 'third', 'section', 'lists', 'Utvikle', 'nytt', 'system', 'struktur', 'Develop', 'a', 'new', 'system', 'and', 'structure', 'and', 'the', 'fourth', 'section', 'lists', 'Publisere', 'resultater', 'var', 'Publish', 'results', 's']","[['The', 'image', 'displays', 'a', 'slide', 'with', 'a', 'green', 'background', 'and', 'white', 'text', 'which', 'appears', 'to', 'be', 'a', 'part', 'of', 'a', 'presentation', 'The', 'text', 'is', 'written', 'in', 'Norwegian', 'and', 'is', 'organized', 'in', 'a', 'list', 'format', 'with', 'four', 'points', 'discussing', 'steps', 'or', 'strategies', 'for', 'a', 'group', 'or', 'organization', 'At', 'the', 'top', 'in', 'large', 'white', 'letters', 'the', 'question', 'HVORDAN', 'kan', 'vi', 'gjøre', 'det', 'is', 'posed', 'which', 'translates', 'to', 'HOW', 'can', 'we', 'do', 'that', 'in', 'English', 'The', 'list', 'on', 'the', 'slide', 'reads', 'as', 'follows', '1', 'Identifisere', 'en', 'visjon', 'for', 'gruppa', 'Identify', 'a', 'vision', 'for', 'the', 'group', '2', 'Arbeide', 'med', 'mentale', 'modeller', 'som', 'Kognitiv', 'konflikt', 'Feedback', 'Ledelse', 'vs', 'Administrasjon', 'Mindsets', 'Tenkeferdigheter', 'etc', 'Work', 'with', 'mental', 'models', 'such', 'as', 'Cognitive', 'conflict', 'Feedback', 'Leadership', 'vs', 'Administration', 'Mindsets', 'Thinking', 'skills', 'etc', '3', 'Utvikle', 'nye', 'systemer', 'strukturer', 'sammen', 'Develop', 'new', 'systems', 'structures', 'together', '4', 'Publisere', 'resultatene', 'våre', 'Publish', 'our', 'results', 'At', 'the', 'bottom', 'of', 'the', 'slide', 'are', 'two', 'lines', 'of', 'text', 'that', 'provide', 'contact', 'information', 'and', 'a', 'web', 'address', 'The', 'first', 'line', 'is', 'an', 'email', 'address', 'james', 'jnpartnership', 'com', 'and', 'the', 'second', 'line', 'is', 'a', 'website', 'www', 'sustained', 'success', 'com', 'The', 'email', 'address', 'suggests', 'that', 'the', 'presentation', 'may', 'be', 'associated', 'with', 'an', 'individual', 'named', 'James', 'and', 'the', 'website', 'indicates', 'the', 'theme', 'of', 'sustained', 'success', 'The', 'style', 'of', 'the', 'image', 'is', 'typical', 'of', 'a', 'PowerPoint', 'presentation', 'or', 'educational', 'material', 'with', 'a', 'simple', 'design', 'meant', 'to', 'convey', 'information', 'clearly']]"
115,8.597727097265794e-79,"['The', 'image', 'features', 'a', 'large', 'window', 'with', 'a', 'white', 'frame', 'and', 'a', 'brown', 'wooden', 'frame', 'The', 'window', 'is', 'covered', 'with', 'a', 'set', 'of', 'blinds', 'which', 'are', 'currently', 'closed', 'The', 'blinds', 'are', 'made', 'of', 'wood', 'and', 'have', 'a', 'slatted', 'design', 'providing', 'a', 'sense', 'of', 'privacy', 'and', 'control', 'over', 'the', 'amount', 'of', 'light', 'entering', 'the', 'room', 'The', 'window', 'is', 'situated', 'in', 'a', 'white', 'wall', 'which', 'adds', 'to', 'the', 'overall', 'aesthetic', 'of', 'the', 'space', 's']","[['The', 'image', 'shows', 'an', 'indoor', 'window', 'from', 'a', 'perspective', 'slightly', 'to', 'the', 'right', 'of', 'the', 'window', 's', 'center', 'The', 'window', 'has', 'a', 'brown', 'frame', 'likely', 'made', 'of', 'wood', 'or', 'a', 'wood', 'like', 'material', 'with', 'white', 'trim', 'surrounding', 'it', 'indicating', 'that', 'it', 'is', 'set', 'into', 'a', 'white', 'wall', 'The', 'window', 'glass', 'is', 'covered', 'by', 'a', 'gray', 'translucent', 'shade', 'or', 'screen', 'which', 'allows', 'some', 'visibility', 'into', 'the', 'room', 'behind', 'it', 'but', 'obscures', 'clear', 'details', 'The', 'shade', 'is', 'rolled', 'down', 'and', 'covers', 'the', 'entire', 'window', 'and', 'there', 'seems', 'to', 'be', 'a', 'small', 'gap', 'where', 'the', 'shade', 'does', 'not', 'completely', 'meet', 'the', 'window', 's', 'left', 'side', 'Through', 'the', 'shade', 'some', 'indistinct', 'shapes', 'and', 'shadows', 'are', 'visible', 'suggesting', 'the', 'interior', 'of', 'a', 'room', 'with', 'items', 'such', 'as', 'furniture', 'or', 'office', 'equipment', 'but', 'specific', 'details', 'are', 'not', 'discernible', 'The', 'photograph', 'has', 'a', 'realistic', 'style', 'and', 'appears', 'to', 'have', 'been', 'taken', 'indoors', 'with', 'ambient', 'light', 'possibly', 'from', 'artificial', 'sources', 'given', 'the', 'even', 'lighting', 'across', 'the', 'scene']]"
116,1.142229263891144e-78,"['The', 'image', 'features', 'a', 'large', 'light', 'colored', 'couch', 'with', 'a', 'wooden', 'frame', 'placed', 'in', 'the', 'center', 'of', 'a', 'room', 'The', 'couch', 'is', 'accompanied', 'by', 'a', 'matching', 'ottoman', 'which', 'is', 'positioned', 'in', 'front', 'of', 'it', 'The', 'couch', 'and', 'ottoman', 'are', 'both', 'white', 'creating', 'a', 'clean', 'and', 'elegant', 'appearance', 'The', 'room', 'appears', 'to', 'be', 'empty', 'with', 'no', 'other', 'furniture', 'or', 'objects', 'visible', 'in', 'the', 'scene', 's']","[['The', 'image', 'shows', 'a', 'light', 'beige', 'two', 'piece', 'sectional', 'sofa', 'with', 'a', 'modern', 'design', 'The', 'sofa', 'consists', 'of', 'a', 'three', 'seat', 'section', 'with', 'back', 'cushions', 'and', 'a', 'chaise', 'lounge', 'attachment', 'with', 'one', 'extended', 'seat', 'cushion', 'The', 'sofa', 's', 'upholstery', 'appears', 'to', 'be', 'a', 'smooth', 'light', 'colored', 'fabric', 'It', 'has', 'a', 'clean', 'straight', 'lined', 'silhouette', 'with', 'visible', 'legs', 'that', 'are', 'dark', 'possibly', 'made', 'of', 'wood', 'and', 'taper', 'slightly', 'towards', 'the', 'bottom', 'The', 'sofa', 'is', 'positioned', 'against', 'a', 'plain', 'white', 'background', 'that', 'provides', 'no', 'distractions', 'from', 'the', 'product', 'being', 'showcased', 'The', 'style', 'of', 'the', 'image', 'is', 'a', 'product', 'photograph', 'designed', 'to', 'clearly', 'display', 'the', 'furniture', 'for', 'potential', 'buyers']]"
117,2.8891083548367595e-155,"['The', 'image', 'features', 'a', 'white', 'background', 'with', 'black', 'text', 'The', 'text', 'is', 'a', 'description', 'of', 'the', 'effects', 'of', 'pulmonary', 'whole', 'body', 'oxygen', 'toxicity', 'The', 'text', 'is', 'written', 'in', 'a', 'large', 'font', 'making', 'it', 'easy', 'to', 'read', 'The', 'content', 'is', 'informative', 'and', 'provides', 'a', 'clear', 'explanation', 'of', 'the', 'topic', 's']","[['The', 'image', 'is', 'a', 'slide', 'with', 'a', 'plain', 'white', 'background', 'and', 'black', 'text', 'It', 'features', 'a', 'title', 'at', 'the', 'top', 'in', 'a', 'larger', 'font', 'that', 'reads', 'Pulmonary', 'Whole', 'Body', 'O2', 'Toxicity', 'Below', 'the', 'title', 'is', 'a', 'paragraph', 'in', 'a', 'smaller', 'font', 'that', 'states', 'The', 'effects', 'of', 'Pulmonary', 'Whole', 'Body', 'O2', 'Toxicity', 'typically', 'are', 'relieved', 'when', 'the', 'PO2', 'drops', 'below', '5', 'ata', 'The', 'text', 'appears', 'to', 'be', 'from', 'a', 'presentation', 'or', 'educational', 'material', 'discussing', 'the', 'medical', 'subject', 'of', 'oxygen', 'toxicity', 'and', 'its', 'relief', 'at', 'a', 'specific', 'partial', 'pressure', 'of', 'oxygen', 'The', 'style', 'of', 'the', 'image', 'is', 'straightforward', 'and', 'informational', 'commonly', 'associated', 'with', 'educational', 'or', 'instructional', 'content']]"
118,0.03197604354674135,"['The', 'image', 'features', 'a', 'beautifully', 'crafted', 'silver', 'pendant', 'with', 'a', 'blue', 'gemstone', 'possibly', 'a', 'turquoise', 'in', 'the', 'center', 'The', 'pendant', 'is', 'hanging', 'from', 'a', 'chain', 'and', 'the', 'blue', 'gemstone', 'is', 'surrounded', 'by', 'a', 'silver', 'frame', 'The', 'pendant', 'is', 'displayed', 'on', 'a', 'black', 'background', 'which', 'highlights', 'the', 'intricate', 'details', 'of', 'the', 'design', 'The', 'overall', 'appearance', 'of', 'the', 'pendant', 'is', 'elegant', 'and', 'eye', 'catching', 's']","[['This', 'is', 'a', 'photograph', 'of', 'a', 'metal', 'pendant', 'against', 'a', 'dark', 'background', 'The', 'pendant', 'has', 'a', 'teardrop', 'shaped', 'turquoise', 'stone', 'set', 'in', 'the', 'center', 'enclosed', 'by', 'a', 'metal', 'bezel', 'with', 'small', 'round', 'embellishments', 'that', 'could', 'be', 'beads', 'or', 'balls', 'of', 'metal', 'The', 'stone', 'has', 'a', 'greenish', 'blue', 'hue', 'with', 'some', 'natural', 'mottling', 'and', 'variations', 'in', 'color', 'Above', 'the', 'stone', 'the', 'metal', 'forms', 'an', 'arch', 'with', 'two', 'feather', 'like', 'designs', 'facing', 'downward', 'towards', 'the', 'stone', 'These', 'feather', 'like', 'elements', 'have', 'engraved', 'lines', 'suggesting', 'texture', 'and', 'detail', 'The', 'main', 'body', 'of', 'the', 'pendant', 'is', 'an', 'oval', 'shaped', 'metal', 'loop', 'which', 'appears', 'to', 'have', 'a', 'twisted', 'or', 'rope', 'like', 'texture', 'around', 'its', 'circumference', 'The', 'style', 'of', 'the', 'photograph', 'is', 'straightforward', 'focusing', 'on', 'the', 'object', 'without', 'additional', 'elements', 'or', 'decorations']]"
119,1.2905165669887295e-78,"['The', 'image', 'features', 'a', 'book', 'cover', 'with', 'a', 'woman', 'in', 'a', 'pink', 'dress', 'who', 'appears', 'to', 'be', 'the', 'main', 'character', 'She', 'is', 'surrounded', 'by', 'a', 'colorful', 'and', 'intricate', 'design', 'which', 'includes', 'a', 'dragon', 'and', 'a', 'knight', 'The', 'woman', 'is', 'holding', 'a', 'book', 'possibly', 'a', 'Bible', 'and', 'is', 'positioned', 'in', 'the', 'center', 'of', 'the', 'scene', 'The', 'book', 'cover', 'is', 'adorned', 'with', 'various', 'elements', 'such', 'as', 'a', 'bird', 'on', 'the', 'left', 'side', 'a', 'cross', 'on', 'the', 'right', 'side', 'and', 'a', 'few', 'more', 'dragons', 'and', 'knights', 'scattered', 'throughout', 'the', 'design', 'The', 'overall', 'appearance', 'of', 'the', 'cover', 'is', 'vibrant', 'and', 'visually', 'appealing', 'showcasing', 'the', 'artistic', 'and', 'detailed', 'nature', 'of', 'the', 'book', 's', 'illustrations', 's']","[['The', 'image', 'features', 'the', 'cover', 'of', 'a', 'book', 'with', 'a', 'highly', 'decorative', 'and', 'ornate', 'design', 'reminiscent', 'of', 'illuminated', 'manuscripts', 'At', 'the', 'center', 'is', 'a', 'large', 'elaborate', 'initial', 'R', 'adorned', 'with', 'intricate', 'floral', 'patterns', 'and', 'vivid', 'colors', 'Within', 'the', 'upper', 'curve', 'of', 'the', 'R', 'there', 'is', 'a', 'small', 'figure', 'of', 'a', 'woman', 'with', 'her', 'arms', 'raised', 'dressed', 'in', 'a', 'pink', 'garment', 'To', 'the', 'right', 'of', 'the', 'R', 'a', 'knight', 'in', 'black', 'armor', 'riding', 'a', 'horse', 'appears', 'to', 'be', 'jousting', 'positioned', 'above', 'the', 'word', 'novel', 'The', 'title', 'THE', 'RUBY', 'IN', 'HER', 'NAVEL', 'is', 'arranged', 'around', 'the', 'R', 'with', 'THE', 'positioned', 'above', 'and', 'IN', 'HER', 'NAVEL', 'below', 'The', 'author', 's', 'name', 'BARRY', 'UNSWORTH', 'is', 'displayed', 'in', 'a', 'smaller', 'font', 'and', 'centered', 'beneath', 'the', 'title', 'The', 'letters', 'of', 'the', 'title', 'and', 'author', 's', 'name', 'are', 'in', 'a', 'traditional', 'serif', 'font', 'and', 'the', 'colors', 'used', 'for', 'the', 'text', 'are', 'primarily', 'red', 'and', 'blue', 'complementing', 'the', 'ornate', 'initial', 'The', 'style', 'of', 'the', 'image', 'is', 'evocative', 'of', 'medieval', 'art', 'and', 'the', 'book', 'cover', 'has', 'a', 'textured', 'background', 'that', 'suggests', 'it', 'might', 'be', 'on', 'parchment', 'or', 'a', 'similar', 'material', 'The', 'overall', 'impression', 'is', 'one', 'of', 'a', 'historical', 'or', 'literary', 'work', 'with', 'attention', 'to', 'historical', 'artistic', 'styles']]"
120,0.06794241227204169,"['The', 'image', 'is', 'a', 'floor', 'plan', 'of', 'a', 'house', 'showcasing', 'the', 'layout', 'of', 'the', 'rooms', 'and', 'their', 'dimensions', 'The', 'house', 'has', 'a', 'total', 'of', 'four', 'bedrooms', 'with', 'one', 'bedroom', 'located', 'on', 'the', 'left', 'side', 'another', 'on', 'the', 'right', 'side', 'and', 'two', 'more', 'in', 'the', 'middle', 'The', 'living', 'room', 'is', 'situated', 'in', 'the', 'middle', 'of', 'the', 'house', 'with', 'the', 'kitchen', 'positioned', 'to', 'the', 'left', 'of', 'it', 'The', 'floor', 'plan', 'also', 'includes', 'a', 'bathroom', 'which', 'is', 'located', 'on', 'the', 'left', 'side', 'of', 'the', 'house', 'and', 'a', 'toilet', 'is', 'placed', 'within', 'the', 'bathroom', 'The', 'overall', 'layout', 'of', 'the', 'house', 'is', 'organized', 'and', 'well', 'designed', 'providing', 'a', 'clear', 'understanding', 'of', 'the', 'space', 'and', 'its', 'features', 's']","[['The', 'image', 'is', 'a', 'black', 'and', 'white', 'floor', 'plan', 'of', 'a', 'residential', 'layout', 'It', 'depicts', 'a', 'two', 'bedroom', 'apartment', 'with', 'labeled', 'rooms', 'and', 'measurements', 'On', 'the', 'left', 'side', 'of', 'the', 'layout', 'there', 'is', 'a', 'KITCHEN', 'measuring', '10', '6', 'by', '9', '8', 'with', 'representations', 'of', 'a', 'stove', 'a', 'sink', 'a', 'DW', 'dishwasher', 'and', 'a', 'REF', 'refrigerator', 'Below', 'the', 'kitchen', 'a', 'LIVING', 'ROOM', 'is', 'shown', 'measuring', '14', '8', 'by', '11', '3', 'In', 'the', 'central', 'part', 'of', 'the', 'plan', 'there', 'is', 'a', 'BEDROOM', 'measuring', '10', '6', 'by', '9', '10', 'There', 'are', 'two', 'closets', 'marked', 'CL', 'located', 'in', 'the', 'hallway', 'leading', 'to', 'this', 'bedroom', 'To', 'the', 'right', 'of', 'this', 'bedroom', 'a', 'WIC', 'walk', 'in', 'closet', 'measuring', '5', 'by', '3', 'is', 'indicated', 'On', 'the', 'far', 'right', 'of', 'the', 'plan', 'there', 'is', 'another', 'BEDROOM', 'significantly', 'larger', 'measuring', '19', '4', 'by', '13', '3', 'This', 'bedroom', 'has', 'a', 'feature', 'labeled', 'F', 'P', 'which', 'typically', 'stands', 'for', 'fireplace', 'The', 'floor', 'plan', 'shows', 'walls', 'doorways', 'and', 'some', 'curved', 'lines', 'that', 'possibly', 'represent', 'steps', 'or', 'changes', 'in', 'elevation', 'An', 'arrow', 'at', 'the', 'bottom', 'of', 'the', 'plan', 'indicates', 'the', 'direction', 'of', 'north', 'The', 'design', 'is', 'minimalist', 'focusing', 'on', 'the', 'spatial', 'arrangement', 'and', 'dimensions', 'of', 'the', 'rooms']]"
121,0.05951125250923141,"['The', 'image', 'features', 'a', 'man', 'and', 'a', 'pregnant', 'woman', 'walking', 'down', 'a', 'sidewalk', 'together', 'The', 'man', 'is', 'holding', 'a', 'baby', 'in', 'his', 'arms', 'while', 'the', 'woman', 'is', 'walking', 'beside', 'him', 'They', 'appear', 'to', 'be', 'a', 'family', 'with', 'the', 'man', 'possibly', 'being', 'the', 'father', 'and', 'the', 'woman', 'the', 'mother', 'of', 'the', 'baby', 'In', 'the', 'background', 'there', 'are', 'two', 'other', 'people', 'visible', 'one', 'on', 'the', 'left', 'side', 'and', 'another', 'on', 'the', 'right', 'side', 'of', 'the', 'image', 'The', 'scene', 'captures', 'a', 'moment', 'of', 'togetherness', 'and', 'bonding', 'between', 'the', 'couple', 'and', 'their', 'baby', 's']","[['The', 'image', 'is', 'a', 'photograph', 'showing', 'a', 'man', 'and', 'a', 'woman', 'standing', 'on', 'steps', 'outside', 'a', 'building', 'The', 'man', 'is', 'holding', 'a', 'baby', 'wrapped', 'in', 'a', 'white', 'blanket', 'The', 'man', 'has', 'short', 'hair', 'and', 'is', 'dressed', 'in', 'a', 'light', 'colored', 'shirt', 'dark', 'trousers', 'and', 'dark', 'shoes', 'He', 'is', 'looking', 'down', 'at', 'the', 'baby', 'in', 'his', 'arms', 'The', 'woman', 'has', 'long', 'hair', 'and', 'is', 'wearing', 'a', 'light', 'blue', 'dress', 'with', 'a', 'polka', 'dot', 'pattern', 'and', 'is', 'also', 'looking', 'down', 'at', 'the', 'baby', 'She', 'is', 'wearing', 'nude', 'colored', 'heels', 'Behind', 'them', 'there', 'is', 'a', 'woman', 'wearing', 'a', 'red', 'outfit', 'partially', 'obscured', 'by', 'the', 'central', 'figures', 'The', 'setting', 'suggests', 'a', 'formal', 'occasion', 'possibly', 'outside', 'a', 'hospital', 'or', 'a', 'public', 'building', 'given', 'the', 'look', 'of', 'the', 'steps', 'and', 'the', 'presence', 'of', 'the', 'woman', 'in', 'red', 'The', 'image', 'contains', 'a', 'watermark', 'with', 'a', 'red', 'circle', 'and', 'a', 'letter', 'C', 'in', 'the', 'middle', 'along', 'with', 'the', 'text', 'contactmusic', 'com', 'indicating', 'the', 'source', 'of', 'the', 'photograph', 'The', 'style', 'of', 'the', 'image', 'is', 'typical', 'for', 'paparazzi', 'or', 'press', 'photography', 'capturing', 'a', 'candid', 'moment', 'of', 'public', 'figures', 'during', 'a', 'personal', 'event']]"
122,2.5554482967632396e-155,"['The', 'image', 'features', 'a', 'container', 'filled', 'with', 'various', 'candy', 'logs', 'including', 'pink', 'white', 'and', 'yellow', 'ones', 'The', 'container', 'is', 'placed', 'on', 'a', 'table', 'and', 'the', 'candy', 'logs', 'are', 'arranged', 'in', 'a', 'visually', 'appealing', 'manner', 'There', 'are', 'at', 'least', '13', 'candy', 'logs', 'in', 'the', 'container', 'with', 'some', 'of', 'them', 'extending', 'outwards', 'creating', 'a', 'sense', 'of', 'abundance', 'The', 'candy', 'logs', 'are', 'of', 'different', 'sizes', 'and', 'colors', 'making', 'the', 'display', 'more', 'interesting', 'and', 'eye', 'catching', 's']","[['The', 'image', 'shows', 'a', 'collection', 'of', 'candy', 'designed', 'to', 'resemble', 'traditional', 'log', 'building', 'sets', 'In', 'the', 'background', 'there', 'is', 'a', 'cylindrical', 'container', 'with', 'a', 'green', 'lid', 'labeled', 'CANDY', 'LOGS', 'The', 'label', 'features', 'images', 'of', 'the', 'candy', 'pieces', 'and', 'text', 'that', 'is', 'partially', 'obscured', 'with', 'visible', 'phrases', 'including', 'FRUIT', 'FLAVORED', 'and', 'CONNECT', 'TO', 'BUILD', 'The', 'candies', 'themselves', 'are', 'arrayed', 'in', 'the', 'foreground', 'with', 'some', 'stacked', 'to', 'mimic', 'a', 'log', 'structure', 'They', 'come', 'in', 'various', 'pastel', 'colors', 'pink', 'yellow', 'white', 'and', 'blue', 'To', 'the', 'right', 'there', 'is', 'a', 'single', 'green', 'candy', 'piece', 'shaped', 'like', 'a', 'roof', 'section', 'The', 'candies', 'have', 'notches', 'at', 'their', 'ends', 'resembling', 'the', 'interlocking', 'parts', 'of', 'real', 'log', 'building', 'sets', 'The', 'background', 'is', 'a', 'plain', 'white', 'surface', 'providing', 'a', 'neutral', 'backdrop', 'that', 'highlights', 'the', 'colorful', 'candy', 'pieces', 'The', 'image', 'is', 'a', 'standard', 'product', 'photograph', 'with', 'a', 'focus', 'on', 'presenting', 'the', 'items', 'clearly', 'and', 'attractively']]"
